,text,label
2255,Det kan du godt regne med. Vi kan maks beklage.,neutral
2256,"Du må buhe alt det, du vil!",neutral
2257,"Selvf. skal de det. Er pressen bare myndighedernes forlængede arm, der skal copy/paste hvad de mener?",negative
2259,"Altså bageren i Salling er 👌 Han leverede nogle on-point cheesecakes til vores bryllup. Og hvis man kan lave det til 90 mennesker, så det er lækkert, så kan man alt 😄",positive
2260,"Rp har forbud mod, at demonstrere det næste dørg i kbh politi kreds 👍. Politiet: Urolighederne på Nørrebro er ikke overstået",positive
2261,"Det er oplevelser som det hér, lytterne og jeg skal undvære i januar 2020. Hele mit liv har jeg været en underdog, udenfor, uhip, uncool, interesseret mig for ting, som majoriteten ikke gør. Og jeg har nydt det. Fuck mig, det bliver svært at undvære denne del:",negative
2262,“Den Korte Avis er ikke vendt tilbage torsdag efter Politikens henvendelse på telefon og mail. Ved redaktionens slutning lå de nævnte kommentarer fortsat på netavisen. “ .......,neutral
2263,Jeg ville ihvertfald. Om nødvendigt ville jeg være parat til at kalde min ufødte datter Oscar.,positive
2264,"Aktivister og politikeres misforståede kamp for et særligt syn på kronisk træthedssyndrom kan ende med, at fagfolk dropper hjælpen og skrinlægger deres søgen efter bedre behandling. Meget tankevækkende artikel af #dksundhed #dkpol #dkvid",neutral
2265,"Rørt Hansen sender hilsen til kæreste og søn: 'Den vildeste start på 2019',",positive
2266,"Glimt fra gårsdagens fænomenale klimastrejke og march. #desmukkeungemennesker
#klimastrejkekøbenhavn #klimalovnu",positive
2267,Nogle gange er det okay at bo langt væk fra byens lys og køre på arbejde klokken gøgl #starstruck #darkskies #stjernevrimmel,positive
2268,Hvad er der galt? Lyder ikke rart. God bedring,negative
2269,Gaven til årets konfirmander🤓,neutral
2270,"Lig, dildoer og flaskepost: Sære ting, der er blevet fundet i naturen",neutral
2271,RT @USER: Jeg laver ok fine børn. Her er Rod. Han er det. Han hedder det.,positive
2272,"Ville være fantastisk, meeeen....",neutral
2273,"Det har jeg ingen interesse i at vide, men det er vigtigt at den slags prædikater også giver et reelt billede af hensigterne, som i første tilfælde er at forhindre radikaisering, og i andet er at skabe rammer for tryg interaktion og identifikation.",neutral
2274,Er det her nyt på Facebook?,neutral
2275,Der er kommet 30% flere akut syge børn på Herlev Hospital. Alligevel har de skåret ned: #dkpol #dksundhed,negative
2276,"Forligspartierne er åbenbart forvirrede over de optagelsesregler, de selv har aftalt. Hensigten var ellers klar nok - færre skulle have adgang til gymnasiet, og det bliver også resultatet #dpol #uddannelse",negative
2277,Det tætteste vi pt er på en EU-præsident kommer her med et klart budskab til briterne. Det er virkelig utidig indblanding fra hans side! #eudk #dkpol #brexit,negative
2278,"FSN får kæmpebeløb efter opkøb af jysk selskab: Sælger ""afgav stærkt misvisende oplysninger""",negative
2279,"🗣️ ""Jeg plejer bare at sparke og lade mit ben tale for sig selv"" 🏈🇩🇰

Hør fra vores nyeste dansker i NFL, Phillip Andersen 👏👏 #nfldk",positive
2280,"Man må jo forstå, at det er det politiske flertal (inklusiv DF, forstås), der skal bestemme, hvem der må demonstrere...",positive
2281,"🔥🔥 at du ikke har Bosa på. Er det hans seneste år i rehab, eller hans... tvivlsomme... unge år på SOME der skræmmer?",negative
2282,Og det gælder for øvrigt nok også de ægte 😉 #nejtaktilindgreb #dkpol,neutral
2283,"Det er ikke nogen fejl, det er helt efter planen, derfor stopper de ikke",neutral
2285,"Virkelig? Gå lige ind i din nærmeste kirke, tag et billede af Jesus-figur og læg det op her. Så skal vi se om det ikke er en hvid person.",negative
2286,"On second thought... spørgsmålene om dit syn ""danske værdier"" ligner et forsøg på politisk profilering af dig, ligesom dette spørgsmål",negative
2287,"... som om det ikke var nok med Michael Laudrup, Jan Mølby og Peter Schmeichel i studiet på Old Trafford #pldk",negative
2288,"Under middle er vi enige i og vi har været alt fra fantastiske (Zurich og Rungsted kampe) til det mere hyppige piv elendige (nederlag til odense og herlev....). Helt klart under middle, men vil bare ikke male fanden på vægge fordi jeg har oplevet meget værre sæsoner 😅",neutral
2289,"I gør det godt. Løkke er bare ikke så god som alle prøver at gøre ham til. Udover VU er der jo ikke en sjæl der tror på ham længere. Mette er farlig, og skarp",negative
2290,"“Vi er et yndigt land med for langsom omstilling. Spænder ben for hinanden og har soloindstilling. Vi skal til klimakamp for Danmark og vi er med alle mand! Lad den grønne bølge gå, hele Danmark op at stå!” Yeah 💚#GrøntValg #fv19 #dkgreen",positive
2291,Det er muligt hvis det er en akut anbringelse. I så fald skal en par. 50 undersøgelse opdateres snarest muligt herefter. Men grundreglen er at der skal foreligge en undersøgelse inden foranstaltning med mindre foranstaltningen er en del af undersøgelsen. Håber det kan bruges.,positive
2292,"Min gamle holdkammerat fra ungdomsårene i Skive IK takker af til sommer. Sikke en fantastisk karriere, Würtz. Jeg kan stadig huske, hvordan han bragede igennem med det samme, da han som et ungt stortalent skiftede til AaB. Det var vi stolte af i Skive.#sldk #aab",positive
2293,"Ja, man kan næste sige, at det er hendes business og brød på bordet. God pointe.",neutral
2294,"BEDSTE FAKTASERIE 
Tvprisen for BEDSTE FAKTASERIE går til Breidablik Film for ”Vores nye verden – En kernefamilie satser alt” produceret til DR2. #Tvprisen",positive
2295,Bedre beskyttelse af krænkere fås ikke 😷 #LAexit #dkpol,negative
2296,"I har nu 24 timer til at trække jeres forsøg på at stække den frie presse tilbage ellers dropper jeg mit medlemsskab, som jeg har haft siden altid. Det er ikke en trussel, for jeg forventer da egentlig bare, at I gør det...",negative
2297,Trailer stjålet i Mejlby....,neutral
2298,"Ellers er der jo ingen, der læser det! :-)",neutral
2299,Kasper Christensen: Vi krigede som vanvittige -,negative
2300,RT @USER: Selvfølgelig har vi råd - vi har slet ikke råd til at lade være! #dkpol #dksocial,neutral
2301,"opponere mod proportionsvandviddet. Ligesom det også skete på Ørestad Gym. Fine demokr. initiativer, som så fordømmes fra magtens tinder pga få unge som stadig øver sig. Det var kridt+vandfarve, og der var fjernet hurtigere end du kan nu at sige #grøntvalg 1000 gange.",negative
2303,Nyhedsbrev fra Get Ajour_bliv klogere på fortællinger -,neutral
2304,"Det fortæller jo alt, DF byder nazilignende tilstande velkommen i folketinget.

Håber ikke at det overrasker nogen.

#dkpol",negative
2305,Anmeldelse: Apokalypsens ryttere rider for tredje gang.,neutral
2306,"Om en uge er det tid til Danmarks første folkemøde om mad, måltider og fødevarer. Håber mange vil være med til smage og grine sammen. Alle er velkomne. Jeg glæder mig😀",positive
2307,"Nu har jeg beklaget mig i flere måneder over, at det folketingsvalg aldrig kom. I dag vil jeg dog sige, at jeg sender en meget kærlig tanke til Løkke-far, hvis han holder sig fra knappen. Ellers skal jeg udføre mit arbejde fra tønden 😂💩 

Don’t do it!! Plz! #vigtigviden",negative
2308,"RT @USER: Der er desværre ikke meget, der kan overraske mere ang. Facebooks datahåndtering og sikkerhed #smdk",negative
2309,For en god ordens skyld udtaler Britt Bager sig heller ikke om ting der sker før et valg. Så der er altså balance i regnskabet.,neutral
2310,"2020 TV2 der vinder han igen, så har i masser af tid til overskrifter, ja i kunne jo også prøve med journalistik for Real #dkmedier",negative
2311,"""ni"". det er 6 stk: Onana, Veltman, de Ligt, Schöne, van de Beek, Ziyech.
så får du selv avgjøre hvor viktige Frenkie de Jong (som Barça nå har kjøpt for ""skarve"" 750 millioner kroner), Tadić, Neres, og rutinerte Daley Blind er",neutral
2312,Jeg synes stadig at pandaerne skulle have heddet Fiat og Peter,neutral
2313,Møde for sommerhusejere: Begejstring i turistbranchen #sydfyn #fynsamtsavis,positive
2314,".@USER og Scandinavian Avionics vinder Danmarks første F-35-vedligeholdelseskontrakt #dkforsvar 
[LINK]",positive
2315,RT @USER: vi har brug for flere kommunister på elefanter,neutral
2316,"NATUREN ER TØR 🚒👨‍🚒
- og derfor er det vigtigt at tænke sig godt om, når vi hygger os udenfor i det gode påskevejr🐣 En af vores vagthavende indsatsledere🚒👨‍🚒 giver gode råd i indslaget fra TV2 Nord 
#NaturenErTør #ViPasserPåJer #NordjyllandsBeredskab",positive
2317,"Men det er jo ikke bare den situation, som sætter pisset i kog for mange VB fans, Klaus? Det er jo også det manglende røde kort til Stage, det manglede røde kort til Anbo for taklingen på Mølgaard (2x gult), Hausner der med gult smækker Kjarten med albuen på halsen.",negative
2318,"Det var naturligivs Bournemouths Ryan Fraser. En spiller der i den engelske rygtebørs, er på vej til det røde Nordlondon. Jeg er i færd med en anmeldelse af rygtet, hvor jeg kigger på hvorfor han vil være et godt køb for Arsenal. Hvad synes du om Fraser til The Gunners? #pldk",neutral
2319,Lyt med kl 16.30 i om den nye energistatistik som viser en klar stigning i CO2 udslippet. #dkenergi #dkgreen #dkpol,neutral
2320,"I dag lykkedes det trods alt at købe en billet. Så måske var det bare en kombination af børnesygdomme i app’en og manglende tålmodighed fra min side af. Bliver det muligt at gemme sine kreditkort, så man ikke skal via MobilePay og de ekstra klik, det giver?",neutral
2321,Ny leverandør af påskeæg til SFO i Nexø På Paradisbakkeskolens SFO har man i dag traditionen tro fejret påsken. Alt er dog ikke som det plejer. SFO'en har nemlig fået ny leverandør af påskeæg.,neutral
2322,"Jeg ville også være lidt trist, hvis jeg var Løkke, for det nu forhåbentlig ser ud til at dele af befolkningen for alvor er ved at vågne op af den søvn som div. ledere har lullet os i gennem årtier, mht. hvad det egentligt er, som er ved at ske med vores land som fx i 1940'erne",negative
2323,"Medmindre KTD ender med at nikke ja til den finansiering, som S har smidt på bordet.",neutral
2324,RT @USER: Så fedt et initiativ på 👏🏻 sig det videre til unge piger i netværket.,positive
2327,"Når du vælger at bruge den imod mig så er der tale om en andekendelse af mig som én der følge reglerne og dermed er du forkert på det fra starten! Det var så logikken, så nej det siger du er helt forkert på det! Jamen igen du har netop kommet med en påstand du ikke kan bevise.",negative
2328,Grædende tyv stak af med mobiltelefon,neutral
2330,Ringkøbing-NFH Nyk i tal -,neutral
2331,"RT @USER: Det fede ved at gå ned ad Strøget i dag er, at alle Amnesty facerne holder sig fra mig, da de ikke kan tåle satire.",negative
2332,Som 15-årig tilsluttede hun sig IS: Nu er hun gravid og vil hjem,neutral
2333,"Den frie prisdannelse er under pres.
Vi er et skridt nærmere kommunistiske 5 års planer, nul vækst og totalitært styre.
Det dur bare ikke.
#dkpol",negative
2334,"Skatteprofessor: »Det er medlemmernes penge, pensionsselskaberne spiller artig dreng med«",negative
2335,"Dybt bekymrende, at de siddende politikere ikke tager udfordringen med @USER's sololøb alvorligt nok. Der skal andre boller på suppen, langt større gennemsigtighed og mere grønt fokus. Det kan kun gå for langsomt. #dkpol",neutral
2336,Lundbeck jagter ny stor investering i dansk selskab,negative
2337,"Men de ting forsvinder jo heller ikke Patrick, det gør de ikke. Nu ved jeg ikke hvor du kommer fra i landet, eller hvem du kender, men sandheden er at den slags ikke forsvinder. Mit bud er at du har set det hele fra en side og det er jo aldrig godt. Nu kan du se Paludan...",negative
2338,Skønt! Jeg synes også at det passede godt til din beskrivelse. Jeg er glad for at jeg kunne være behjælpelig og ser frem til at læse jeres bog:) God arbejdslyst.,positive
2339,Modegigant er kommet til Danmark: Nu åbner den første butik,positive
2340,"Det er jo allerede et forbud. Paludan har jo, de facto, et forbud mod at opholde sig en del forskellige steder i KBH pga. blasfemiske handlinger. Det sker allerede, om du køber den eller ej.",negative
2341,Bekræftet: Albin Lagergren skifter til Rhein-Neckar Löwen -,neutral
2342,"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",positive
2343,"Når man lige tænker over det...
Er det egentlig ikke pudsigt at der aldrig er blevet fulgt op på denne, med en ny måling.

:-))",negative
2344,Det Kongelige Teater: REMINDER: Præsentation af Det Kongelige Teaters sæson 2019/20,neutral
2345,Verdens sejeste person . Fat det nu lige: Person.,positive
2346,"Lav bestand får rejepriser til at rejse sig Det anslås at rejebestanden er på sit laveste niveau siden 2012, og før højsæsonen får det priserne til at stige.",neutral
2347,Og hvad er det han sluger?,neutral
2348,"Prøver at forstå din pointe Daniel, men det giver simpelthen ingen mening i mit hoved. Bayern er et bedre hold end Dortmund, ja. City er et bedre hold end Liverpool, ja. Men ikke altid det bedste hold som vinder? Efter City vinder over Brighton i dag, så er de nr. 1 igen?",negative
2349,Ok så holder vi os til ekkokammeret og foragelsen i stedet. Jeg synes nu det kunne være en diskussion værd da dette ikke er at sammenligne med tidligere tider men det må blive en anden gang 😀,positive
2350,Misser Kristendemokraterne spærregrænsen kan de komme ind med et vestjysk kredsmandat eller regel om skæv geografisk opbakning. #Besserwisserne #dkpol,neutral
2351,Jesper Duus stopper som sportschef i dansk ishockey,neutral
2352,"Patienterne venter - kan det være anderledes? Ja! På #patient19 deler erfaringer fra #sikkertopflow. Målet er bedre #patientsikkerhed, reduktion af aflysninger og bedre OPflow. Læs blog om #sikkertflow af ➤",positive
2353,"Det må være rart at bo i det elfenbenstårn hun har bygget sig. Bagefter argumenterer hun for at de er historieløse, jeg var ved at kaste op af grin, over stupiditeten.",negative
2354,"Jo jo, men de kan jo ikke bruges som en overvældende del af holdets succes. De har ydet på visse områder, men har vel ikke været kæmpe profiler.",neutral
2355,Danmark genvinder EM-guld i badminton for blandede hold,positive
2356,Ny ingeniøruddannelse på vej i #Biotekbyen Kalundborg💪,neutral
2357,"Jeg var på EB i går, hvor der var seks artikler om familien i den øverste del af jeres side (en enkelt bag jeres betalingsmur). I vil jo ikke oplyse eller informere. I vil have klik og penge. Det er ikke empati at udstille deres sorg, private forhold m.m. for penge.",negative
2359,"Gårsdagens episode på Nørrebro lærte os følgende: At Voltaire burde være en del af det vestlige menneskes pensum. At flere på venstrefløjen ikke forstår, hvad ytringsfrihed handler om. Og at mange desværre ikke forstår, hvad Danmark er for et land 
[LINK]",negative
2360,"Sommerferien går til Montenegro. Er du sådan én, der har gode tips til det land, så vil jeg herre mega gerne have dem ☺️",positive
2361,"Brugen af tvang er eksploderet siden og de facto ophævede retten til domstolsprøvelse iht. grundlovens § 71, stk. 6. Men det taler #dkpol ikke om, og #dkmedier nægter at kigge på området.",negative
2362,"Jeg hilser gjerne til Astrid jeg, synes nemlig hun er ei utrolig sympatisk og flott dame, men husk at det er du som har påstått at hun er lege, og det tviler jeg på at hun har vist om selv.",positive
2363,"Det er da nok ikke helt skævt. 
Har da været over 1 mil. I år.",positive
2364,"Jah, han er måske ikke til fals for en hadefuld ødelæggelse af en radio, en hundedyr symbolsk fangeø, en overflødig omfartsvej, et virkningsløst vildsvinehegn osv. Han er nok mere ræsonabel og fornuftig end I, når det kommer til stykket.",positive
2365,"Legetøj kan indeholde problematiske kemikalier, som flere test fra har vist gentagende gange. I dag kl. 10 behandles et beslutningsforslag B47 om indholdsdeklaration på legetøj i @USER. Forbrugerrådet Tænk bakker op #godkemi #kemliuppen",negative
2366,"Verdens højeste befolkningstilvækst: »Hvordan har du tænkt dig at få en uddannelse og skaffe penge, hvis du har 12 børn?«",negative
2367,Lille tirsdagsgæt: Jan Paulsen,neutral
2368,I de seneste år er de private virksomheders overskud vokset markant. Det er dog mest af alt kommet de få rige til gode. Flertallet af befolkning har adgang til en stadig mindre del af velstanden. Fra 1990 er uligheden steget med 32%. 1/4,negative
2369,"Nulvækst, højere pensionsalder, de sædvanlige absurditeter - LAs mareridtspolitik skader almindelige mennesker. #dkpol",negative
2370,Det har sgu et apartheid-swung over sig at hedde Hans Hateboer.,neutral
2371,"#dkpol - Dansk Folkeparti jagter nye venner på Europas højrefløj | Udland | DR [LINK], see more",neutral
2372,Nu er der endelig en app som kan hjælpe dig med at holde styr på alle dine cykel-informationer. Er det noget du kan forestille dig at bruge?,neutral
2373,FHK-kæmpe skal ikke med i ligaen: Får ikke forlænget sin aftale,neutral
2374,"Vil din virksomhed lave god forretning i udviklingslandende og samtidig levere på #verdensmålene? Hør hvordan Danida Market Development Partnerships kan hjælpe jer på vej🚀 

Der er i år afsat 100 mio. kr. til partnerskaber. Så ansøg nu👉 #dkbiz #dkeksport",positive
2375,817 kvm er størrelsen på det nye superligahus i Ådalen 💙⚪️🔵⚪️💙 - stor stor hyldest til den største klublegende #larshøgh #817kampeforOB #feddetalje #sldk #obdk #superliga,positive
2376,Ligesom når siger at det var der ville have en omfartsvej i Mariager og han bare måtte sige ja for aftalens skyld🤷‍♂️Relativt høje priser I betaler,neutral
2377,Regeringen har nu skåret 6.452.096.227 DKK på uddannelse siden 2015. Det svarer til 9 millioner kroner om dagen! Følg nedskæringerne live på #dkpol #uddpol #fv19 #Stop2pctNU,negative
2378,"1. Det er politiets opgave at holde øje med om færdselslovens krav til køretøjer overholdes. Det gælder såvel cykler som el-løbehjul.

2. Der er det højeste antal betjente siden 2007.",neutral
2379,Mændenes favorit bor i Kerteminde: Blev stripper ved et tilfælde #fyensdk,neutral
2380,"Fx forstår jeg heller ikke at folk finder det i orden at råbe homofobisk og racistisk på stadion, at de synes det er indordne at slås efter fodboldkampe, at togene ml H og Roskilde et fyldt af øl, tis og bræk osv. Men det må være lighed for loven.",negative
2381,Hvorfor spørger #dkmedier ikke om hvorfor de til at starte med tillod Paludan at demonstrere lige uden for boligen til den person som anmeldte ham for racisme?? Det er jo chikane af anmelder #dkpol #dkkrim,negative
2382,Men kan han lave en ollie?,neutral
2383,"Jeg vil ikke sige hvor! 😂 Så kommer I alle sammen jo (host, 😂)",positive
2384,"Et fx det at sætte et skjold op for at undgå DDoS-angreb det samme som at ""filtrere informationsstrømmen""? Og samme spørgsmål til dig: Mener du, at man hellere bør lukke øjnene og lade hackere hacke valget i fred?",negative
2385,"Som med andre monumentale bygninger er her tale om en verdensarv, som rækker udover Frankrigs grænser. Har ikke meget at bidrage med økonomisk, men giver gerne lidt også til vores fælles kulturarv.",positive
2386,"“Programmets radiofoniske tyrefægter, Thomas Buhl.” Jeg elsker det.",positive
2387,Ikke så længe LLR og lader #dfbestemme,negative
2388,RT @USER: ATENCIÓN bajo todo pronóstico Carles Puigdemont toma el primer puesto con un 85%,neutral
2389,"Det tegner til en tur i brummen. 
#dkbiz 
[LINK]",neutral
2390,"Problemet er så, at udvalget af a-kasser på Bornholm ikke er pokkers stort. Der er FOA, HK og 3F.",negative
2391,"Så er jeg hoppet på GoT, første par afsnit set - det ser lovende ud",positive
2392,"Ledigheden er nu steget to måneder i træk. Det er for tidligt at sige, om global vækstnedgang nu kommer til DK arbejdsmarked. Der er heldigvis svage tegn på bedring i de globale konjunkturer. #dkøko #dkbiz #dkpol",positive
2393,"Det er så godt, @USER! Psykiatriske disgnoser skal ikke altid være en livstidsdom! #dkpol #dkpsyk #psykiatri",positive
2395,RT @USER: Ny træner. Nye øjne. Mathias Zanka Jørgensen bænket for første gang i sin tid i Huddersfield. Kamp fra 14.25 på,neutral
2396,"“La fe es la constancia de las cosas que se esperan y 
la comprobación de los hechos que no se ven” (Heb.11:1).

🌷 Esperar viendo como real lo invisible.
Los ojos de Fe pueden ver donde la mayoría no puede.
Es confianza amar u obedecer al Salvador a quien no hemos visto 🌷",positive
2397,"Det kan jeg egentlig godt forstå du synes, var lidt bange for det. 

Min pointe, som var svær at udtrykke på få tegn, er at man skal lade være med at tage forskningsbegrebet i vanære (for OP var bare en virkelig ringe joke), især ikke når den faktiske forskning viser modsat.",positive
2398,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",negative
2399,Københavnsk lokalradio | Weekendavisen,neutral
2400,CO2 udledning kan i hvert fald ikke uden USAs og Kinas støtte. Og det er noget end klimaforandringer. Og det kommer ikke til at ske i noget særligt omfang inden vi får #Gen4Nuclear,negative
2401,"Prøv at læs dette ---&gt; 

gråzone eller ikke gråzone vedr. Stram Kurs? Er i tvivl om jeg bør anmelde.

#dkpol #dkmedier #politidk #politics #dkkrim #jura #dkjura #hate #HateSpeech",negative
2402,Forstår ikke trangen til at erstatte - det er bare at drille. Så lav dog noget nyt uden kød: Kradsere og falafel er fx glimrende stand-alone-vegetar-produkter,negative
2403,Gå ikke glip af paneldebat mellem #dkbiz og Spitzenkandidat samt spidskandidat til #ep19dk om erhvervslivets prioriteter for EU på mandag i - tilmelding kan stadig nås! #dkpol #eupol,neutral
2404,"Jo, jeg ser et stort problem i det. 
Men min vinkel er i stedet: ""Gudfaderbevares, hvor er det latterligt, at man har siddet homofobi overhørigt så længe, men hvor er det fedt, at de endelig gør noget👍""
Ikke: ""Hvorfor lige præcis nuuuuu?😫""",positive
2405,"Dorte, over halvdelen af beboerne stemmer S og SF, sidste valg var det 35 pct. Og BLs blad har været fyldt med ghettopakke så hvis folk var sure på S og SF over vores linje ville de nok ikke stemme på os",negative
2406,"Kan se du er bekymret for stor udskiftningen i truppen. Tror dog det er nødvendigt, vi er vel stadig ikke med i mesterskabskampen, om vi henter de 3-4 spillere vi snakker om.",neutral
2407,"Tæerkrummende pinligt ...
Det tweet ville være dårlig stil for alle almindelige mennesker, men for en minister og særligt for en udenrigsminister er det helt utilstedeligt!",negative
2408,"Klovepsrtiet er nemme at håne men svære at fornægte.

Handling kræver også modet til at tage de svære samtaler. 

#dkpol #dkgreen #derforuffe #dereretalternativ",positive
2409,"• Børn skal bare ikke dø, men desværre er det en virkelighed, der eksisterer, for mange forældre • Hvil i fred ❤️
Jonas Stokbro 6.2 2003 - 13.4 2019 
—————————————————
• Død, er en del,…",negative
2410,"Transfervinduet is back - nu bl.a. med saftige Brøndby-news, FCM-transfersnask og opfølgning på Santin-gate. #sldk #andellerej #transfervinduet 
[LINK]",positive
2411,"En journalist fra spørger Rasmus, om det er nødvendigt, at han skal ødelægge Nørrebro ved at demonstrere 🤦🏻‍♂️ 

Rasmus er en klovn - men det er disse idioter, der ødelægger Nørrebro #dkpol",negative
2412,Har du et til artiklen?,neutral
2413,"Nå, er der nogen grund til tidsforlængelse? Parlamentet siger nej til den forhandlede aftale og nej til Hard Brexit. 
Slut med at blæse og have mel i munden... #EUpol #dkpol",negative
2414,Dagens dårligste nyhed :/ hvorfor hiver i folk ind der har været inde over TV2? Det gode ved jer er at i ikke gør som den lorte kanal :/,negative
2415,Jeg synes den er fed den her. Og den viser noget respekt for det pluralistiske og samarbejdende folkestyre.#dkpol #dkmedier,positive
2416,Nu når Henriksen formentlig snart bliver arbejdsløs kunne man med fordel overveje at placere ham ved grænsen... er sikker på bare synet ville skræmme både vildsvin og flygtninge langt væk og så ville politiet have tid til at passe deres arbejde #dkpol,negative
2417,Dom i kæmpe svindelsag: Hesalight-stifter skal syv år i fængsel #dkbiz,neutral
2418,"“Du er uønsket med dit barn i Folketingssalen”. 

@USER får da vredet retorikken og hendes personlige valgkampagne til den sidste dråbe.",negative
2419,"Ingen af FCK's forsvarsspillere var gode nok til månedens hold i april i @USER, selvom man kun lukkede 1 mål ind 🤨 #fcklive #sldk",negative
2420,Det er søde Niels selv. Se også her:,positive
2421,"Og det er, fordi du ikke længere tæller Giants med som et NFL-hold, tænker jeg?😂",neutral
2422,Det navn får mig til tænke på to ting: Arsenal og den her kommentering,neutral
2423,"Det gode ved o-løb er, at man har en ny opgave (post) for hver 2 - 600 meter. Det holder hjernen beskæftiget og ingen kan vide om du læser kort eller mangler kondi. ;-)",positive
2424,Måler vil indkomstuligheden rigtigt?,neutral
2425,"Er det virkelig så slemt med 83 stamina?
Hvis resten er bedre kan han vel blot være en man subber ud?
Tænker da han må være det værd 😅",positive
2426,"bekymrer professionelle økonomer...
""Hvis man allerede nu ryster på hånden er det en farlig kurs"", lyder reaktionen på hans kovending om pensionsalder. Hans egen finansminister advarede mod det i sidste måned.
ABONNEMENT [LINK]
#dkpol #dkmedier #FV19",negative
2427,"Nogen der har råd mod hold i nakke/skulder?? Der er ligesom en knude, der gør nuller #twitterhjerne",neutral
2428,"Ak ja, havde det nu været vores opgave, så havde vi da hurtigt fået drejet den over på, det det må være en eller anden Mettes skyld.",negative
2429,"Og nu som fast del af programmet, er der altid go lyd🎶🎶. styrer🙌🏻🙌🏻",positive
2430,Det er da ikke en særlig sød ting at sige. Begynder faktisk at græde nu,negative
2431,hyggeligt at du snakker til os 🙏🏻😍,positive
2432,Jeg savner ord. Hver stemme på Paludan og hans såkaldte parti er en for meget,negative
2433,"Har snakket med kundeservice. Flink medarbejder vil forsøge at sørge for den kommer frem idag. Det er en pakke til udbringning, hvilket jeg har betalt for. Ja, 25 km er lige i overkanten når jeg kun har 500 m til nærmeste butik. Havde det dog så bare været der...🤪",negative
2434,"så dukker Frank Dahlgaard op og spiller smart og nedladende over for vælgerne at vælgerne er snot dumme og politikerne er så kloge. Vi vil have alt uden at betale noget, en gang vrøvl. Milliarder forsvinder pga uduelige politikere der ik aner hvad de laver,amatør er de",negative
2435,"Ska lige høre jer @USER...

Har I også planer om at køre en debat om hvorvidt “jorden nu også virkelig er rund” imorgen?

Undskyld mig... Hva faen tænker I på? Debatten er slut! Stop med at gi folk der fornægter fakta taletid!

#dkpol #dkgreen
[LINK]",negative
2436,"DR fortæller, hvordan EU-støtte bidrager til udviklingen i kommuner og små virksomheder i Østdanmark - og hvordan hjælper dem på vej i Bruxelles. #dkgreen #eudk 
[LINK]",neutral
2437,Magtmisbrug...! udøver i den grad magtmisbrug #politikerlede #øj #smiddemud #nyregeringnu #metaltræt,negative
2438,Frisør opdagede tegn på kræft og fik ham i behandling: - Kan ikke takke hende nok,positive
2439,"Det nye forslag fra S gælder ikke min mor, det ved jeg med sikkerhed, hun er nemlig ikke nedslidt. Så nemt er det at konstatere hvem der i målgruppen trods 45 år med samme job. Hun vil heller ikke, så det er da godt, at ordningen er frivillig.",negative
2440,"Møde i i dag. Vi zoomer ind på indhold, laver overordnet målsætning for året samt specifikke, delmål måned for måned (hint hint til resten af klimaagendaen 😉) - og spiser træstammer 🌳 #dkgreen #dkpol #dkklima",positive
2441,"Eftersom den herre jo ikke ""ønsker statsministerposten for enhver pris"", vil ingen akutsygehuse altså blive lukket inden for de næste to måneder!#dkpol",negative
2442,"Det kan jeg så love dig der er, altså udstillet negativt!! Men lige sangen om at du skulle have været pletten på et lagen, er forduftet. Nuvel enkelte gamle grupperinger på nedre c kan nok stadig teksten, men ikke som i gamle dage med hele tribunen.",negative
2443,Stærk liveblog! Mere af det 👍😊,positive
2444,"Findes der en journalist hos #dkmedier, der har mod på at lave den positive historie? Så findes der masser af villige interview-*ofre* i @USER|s tråd, inkl. undertegnede.",neutral
2445,livet som Valencia-fan i denne sæson,neutral
2446,"Ligesom meget andet i livet så er der vel sagtens både gode, dårlige, indholdsrige, og uinteressante pressemøder - men I journalister bliver vel betalt for det ... Det er jeres arbejde eller ??",negative
2447,"Gad vide hvem der har bildt dig det ind, for sjovt nok er der jo ingen fred i de muslimske lande, bortset fra yemen og få andre landee der halshugger de jo også personer med en anden mening, så kan man jo styrer det, er det sådan du ønsker det i Danmark",negative
2448,Beboere på Maglegårds Alle i Gladsaxe havde anmodet om en hastighedskontrol. ATK var på stedet i går. Af 1066 passerede køretøjer blev 173 fotograferet. 24 klip og en frakendelse. Højeste hastighed målt til 72 km/t i 40 km zone. #atkdk #politidk,neutral
2449,"AaB skifter. '46: Jakob Ahlmann går ud, og Philipp Ochs kommer ind",neutral
2450,"Tak for svar. Jeg høster en stor stjerne hos svigermor, da det også var mit første bud.",positive
2451,"Vi har forsøgt os med et nyt format, der skal supplere Update-udsendelserne. Sig gerne, hvad I kan lide, ikke kan lide, og hvis I har spørgsmål, I vil have panelet til at vende, så tøv ikke med at sende dem afsted!",positive
2452,Hvordan havde de det i deres hjemland ? Bedre eller værre end her ? Det er et politisk stunt som de stupide politikere hopper på De skyer ingen midler heller ikke deres børns trivsel for at få lov at blive og medierne støtter dem Ud med dem nu,negative
