text,label
Herom indføres klare og faste lovregler.,0
Vi ønsker arealstøtten afviklet over tid.,0
"Poul Erik Dyrlund sagde i sin ordførertale, at  bestyrelsen for AUF fastsætter virksomhedernes bidrag til  forskellige uddannelsesområder.",0
Jeg vil gerne takke for talen.,0
SF-bladet udkommer hver onsdag og lørdag og kan købes i løssalg for 65 øre pr. nummer. nummer.,0
Der må sættes flere penge af til en bred forebyggende behandling.,0
"Skattesnyd Når store virksomheder snyder i skat, betyder det færre penge til velfærd og skattelettelser.",1
Det skal vi lave om på.,0
"Det giver mening, fordi vi har ressourcerne, teknologien, virksomhederne og den nødvendige know-how til at gøre en mærkbar forskel.",0
"Socialdemokratiet forslår derfor, at giftstoffet ligesom i resten af EU som udgangspunkt forbydes i Danmark, og at der indføres en stram dispensationspraksis.",1
"Det startede jo med, at fru Karina Lorentzen Dehnhardt gik ud i weekenden og sagde, at politiet havde gjort en god indsats.",0
"I dagbladet Jyllands-Posten fra den 8. december er der  nemlig en række økonomer og andre, som gør gældende, at der  er en forskel i den måde, hvorpå man regnskabsfører  goodwillafskrivningen.",0
"Jeg må indrømme, at vi fra konservativ side stiller os noget skeptiske over for, hvad de her oplysninger skal bruges til.",0
"Det er jo ikke sådan, at vi fortsætter noget,  som går godt.",0
"Eigil Andersen i, nemlig at den form for masseaktivering ikke fungerede.",0
"Indledningsvis skal jeg nævne, at jeg tillige taler på vegne af hr.",0
"Det er desuden en hovedprioritet for regeringen at ændre reglerne for bevillingsperiodens længde, da disse har væsentlig betydning for erhvervslivet og i dag opleves som en byrde.",1
"Det er også helt i tråd med Afrikakommissionens anbefalinger, som ikke alene understreger behovet for øget syd-syd-handel, men også for, at afrikanske lande bør gives fuld og fri markedsadgang, bl.a. gennem bedre oprindelsesregler, færre tekniske handelshindringer og handelsforvridende subsidier.",1
Spørgeren har også selv som minister haft ansvaret for dansk økonomi.,0
"Men jeg synes, det udstiller noget af dobbeltmoralen i Det Radikale Venstres politik på flygtninge- og udlændingeområdet.",1
"Det må man tåle at høre på, og  det er vel ideen i et parlamentarisk demokratisk system, at  sådan er det, at modsætninger skal brydes, og det respekterer  man.",1
"I dansk ret opererer vi sågar også i mindre sager med de såkaldte udeblivelsesdomme, og dermed ville en manglende tilgængelighed jo helt konkret for mange betyde, at de ville blive dømt, selv om de måske mente sig uskyldige.",0
Jeg er ikke så meget interesseret i alle de der forbehold.,0
"Det er jo en blivende bevilling og ikke en stop and go-politik, som vi tidligere har set.",0
"Jeg vil også godt sige, at vi jo stemte imod universitetsloven, fordi vi fandt, at dette at universiteterne skulle påtvinges bestyrelser med eksternt flertal, sådan at erhvervslivet kunne angive retningen, netop var et skridt i den retning, som vi ikke ønskede.",1
"Jamen når jeg rejser den her debat, er det faktisk, fordi jeg mener, at den er rigtig vigtig.",1
"Nu fæstnede jeg mig ved, at ordføreren sagde, at EU's asylpolitik ikke er med i den her afstemning.",0
Og nu er fiskekutternes vigtigste besætningsmedlemmer snart jurister og bogholdere.,1
L 39 af I1. oktober 1978.,0
Så samlet set kan Enhedslisten ikke støtte L 73.,0
Færre børn lever i fattige familier end under VK-regeringen.,0
"Grunden til, at det spørgsmål er relevant i dag, er selvfølgelig, at Socialdemokraterne sammen med regeringen har lavet et lovforslag, som går i retning af frit valg i stedet for den tvangsmodel, der var i Albertslund.",0
"Derfor er det også besluttet i forbindelse med fremtidige ordensudvekslinger nøje at drøfte dette mellem Udenrigsministeriet og hoffet, men regeringen har ikke ambition eller ønske om at politisere tildeling af ordener til udenlandske statsoverhoveder, og konsekvensen af Enhedslistens forslag ville netop være, at det sker på en del af regentens embedsførelse.",0
"Det er derfor også afgørende, at kampen mod ISIL ikke alene sker militært, men også gennem omfattende og langvarige civile indsatser.",1
Frank Jensen ikke kan se den  meget klare parallelitet til 1998.,0
"Anders Samuelsen og andre i forbindelse med finanslovforhandlingerne for 2011 til at fremføre alle de gode forslag, der måtte være.",0
Tilbuddene til de unge på projekter skal bl.a. fungere på de unges initiativer som drivkraften.,0
Embedsmandsapparatets kontrol- og magtbeføjelser skal indskrænkes kraftigt.,1
"Men jeg mener måske ikke helt, at forslaget er gennemtænkt tilstrækkeligt, og det undrer mig lidt, at en minister fra SF kommer frem med den her tale, som jeg netop har hørt.",1
"Leif Lahn Jensens spørgsmål og det svar, der meget forsinket kom i går fra Finansministeriet, som viser, at der for stort set ingen er nogen som helst effekt, i forhold til hvor mange flere det matematisk set kan betale sig for at gå på arbejde, siger hr.",0
Nu arbejder vi for minimumsnormeringer i daginstitutionerne: højst tre børn per voksen i vuggestuer og dagplejer og seks børn per voksen i børnehaver.,0
"Man vil simpelt hen ikke pålægge dem at tage et taskforceforløb netop for at give dem noget hjælp, rådgivning og vejledning.",0
"Jann  Sjursen forstår ved forslaget, er, at positiv særbehandling  betyder, at hvis der er en stilling, hvor man har to, der er  lige kvalificerede, og man kommer i den situation, at man  skal vælge imellem dem, så skal man vælge det  underrepræsenterede køn.",1
"SF er helt enig i, at dette forbud skal ophæves.",0
"9.25           Dertil kommer, at flere af de finansieringsforslag, der  er fremstillet, alene eksisterer i den socialdemokratiske  fantasi og ikke i virkelighedens verden.",1
FÆLLES LØSNINGER OG VÆRDIG BEHANDLING AF FLYGTNINGE Der skal være styr på tilstrømningen af flygtninge.,1
"Fremadrettet vil vi så iværksætte en nærmere analyse af de forskellige muligheder frem mod 2012, og jeg tror bare, at jeg afslutningsvis vil tilføje, at jeg går ud fra, vi alle er enige om, at DSB som en offentligt ejet virksomhed selvfølgelig skal drives effektivt.",1
Statens opgave inden for boligområdet skal indskrænkes til langtidsplanlægning af zoneopdelingen til sikring af nødvendige byggemodne arealer.,1
"Det betyder jo netop, at den studerende skal kunne betale flere penge tilbage end muligvis først antaget, hvis flere indkrævninger er i gang.",1
"Og hvordan dette Europa står i forhold til den øvrige verden, når vi runder år 2000, ved heller ingen.",0
Så siger transportministeren: medmindre ejeren ønsker at placere den længere væk.,0
Det synes jeg ikke  er hensigtsmæssigt.,1
Hvis vi kigger på bygge- og anlægssektoren er der inden for det sidste år indgået 50 pct. færre aftaler.,0
Derfor skal vi have minimumsnormeringer: Aldrig flere end seks børn per voksen i børnehaverne og tre i vuggestuerne.,1
"Jo, Enhedslisten  foreslår, at boligstøttereglerne ændres, så der ydes  boligstøtte til boliger uden køkken, så de unge skal have  boligydelse frem for boligsikring.",1
"Så det er bare for at bekræfte, at det selvfølgelig er helt afgørende, at de retningslinjer ligger klar.",1
"Aftalen er forbedret på forskellige områder, og det burde hr.",0
"Men det virker gammeldags, at vi stadig i Danmark kører rundt i gamle dieseltog.",0
"Det er i de første spæde år, at grundlæggende kognitive, sociale og adfærdsmæssige kompetencer udvikles.",0
Derfor skal ingen regler hindre det.,0
Enhedslisten bekæmper al pamperi i Folketinget.,1
"Jeg er meget optaget af, at man i branchen skal være så gode som muligt til at oplyse om sikkerhed i forhold til fyrværkeri.",1
"Nu har regeringen jo skiftet transportminister tre-fire gange inden for det sidste års tid, og det er jo hverken min eller nordjydernes skyld.",1
"Og som der står i  den aftale - og det vil jeg også gerne have at  statsministeren bekræfter - er det penge, der skal bruges til  at sætte skatten på arbejde ned med fra den 1. januar 2004.",1
"Hvis regeringen vil tage et valg på ATP-forslaget uden  reelle forhandlinger, vil den af taktiske grunde have væltet  sig selv.",0
"Det er sørgeligt, at det igen er nødvendigt at fremsætte  beslutningsforslag om maskeforbud.",1
"Efter vores mening vil spørgsmålet om  offentliggørelse af karakterer være med til at skævvride  debatten om børns læring, for vi ved jo godt, at der er store  forskelle, alt efter de sociale forhold, det boligkvarter,  skolen ligger i, og børnenes meget forskellige  forudsætninger, bl.a. med hensyn til modenhed.",1
"Jeg har også godt læst høringssvaret fra Uddannelsesforbundet, og der er også flere andre høringssvar, der er inde på noget af det samme.",0
"De er ikke i stand til at bestå prøven, man klarer sig faktisk rigtig godt i det danske samfund.",0
"Og nej: Det er ikke krigsmateriel, vi ønsker at supportere.",0
"For det at fjerne regler handler jo selvfølgelig om at fjerne konkrete regler, men det kræver jo meget mere end det.",0
Vi vil sikre bedre sammenhæng og tryghed i sundhedsvæsenet for udsatte patientgrupper såsom ældre og kronikere ved at give dem tilbud om en behandlingsvejleder.,1
"Jeg køber ikke præmissen om, at der er et bestemt antal job til rådighed, og at det er et fast antal job.",0
"Eller stå ved, at Danmark er blevet et fantastisk land, fordi vi har åbnet os mod verden og gennem tusinder af år besøgt, handlet og samarbejdet med vores naboer?",0
"Stem så man forstår, at vi Ikke længere vil finde os 1 den arbejdsløshed, som er nedskæringspolitikkens direkte følge.",1
Vi må holde op med at udnytte hinanden.,1
"Jeg tror ærlig talt, at det varer mange år, før der er  nogen hjemmehjælpere, der kommer til at få nogen som helst  behandling for noget som helst efter den model, men jeg tror  nok, at der er en masse kommunale medarbejdere, der vil få  noget mere beskæftigelse med at flytte blanketter fra det ene  system til det andet og tilbage igen.",0
Dansk Folkeparti arbejder dagligt på hele tiden at forbedre de ældres økonomiske forhold.,1
Altså: Med sagen om opløsning af LTF betræder vi jo fuldstændig ny jord.,0
"Det signal  må og skal gives, og derfor må jeg også sige til  udenrigsministeren, at jeg håber, vi på et senere tidspunkt  kan få lejlighed til at drøfte alle de spændende emner, der  drøftes i dette konvent.",0
"Det er faktisk ikke engang første gang i denne uge, der bliver slået hul i statskassen af Det Radikale Venstre på den måde, som det er gjort her.",0
"Vandforsyningsloven er ændret, så der gribes ind over for nitrat i drikkevandet m.v.",0
"Det her handler simpelt hen bare om, at vi skal skærpe straffene.",1
"EF-medlemskabet løste ingen problemer, men forværrede den politiske, økonomiske og sociale situation i vort land.",1
Skolerne kan frit beslutte at lægge evt. egenbetaling oven i voucher-finansieringen.,0
"Så er der også børn i Danmark, hvis virkelighed er meget anderledes end flertallet af børns.",0
"Der er elementer, som ikke kan gennemføres lige med det samme.",0
"Jeg syntes, der var en ting mere, jeg ville sige, men jeg tror, jeg lader det blive ved det indtil videre.",0
Disse problemer må tages op til løsning.,0
"Alternativet ønsker et samfund, hvor åndsfrihed er en bærende værdi.",1
"For der er vi sådan set enige med regeringen i, at det jo ikke er et mål i sig selv at have en lang sagsbehandlingstid inden for det her system, og at det, der må være målet, er, at man har et smidigt og godt klagesystem, som er retfærdigt og tilgængeligt.",1
"Men kan vi ikke blive enige om, at det er et problem, når man betragter hele Afrika, hele Asien og hele Mellemøsten som et ikkesikkert område?",1
"Finansiel Stabilitet har den 10. marts 2011 indledt en åben og transparent salgsproces for Amagerbanken på linje med den proces, der har været for de øvrige pengeinstitutter, som er blevet overdraget til Finansiel Stabilitet.",0
Vi vil et afrustet Danmark  Vort forsvar er militant værdiløst i atombombens  skygge  Vort lands fred og sikkerhed betrygges kun gennem  en afmilitarisering af det centrale Europa.,1
"Erfaringerne med konfliktråd frem for straf er gode, fordi offeret får lettere ved at bearbejde sin angst og gerningsmanden omvendt bliver bevidst om de konsekvenser, som hans eller hendes handlinger har haft.",1
"Og vi vil kunne hjælpe de flygtninge, der har mest brug for hjælp.",1
"Peter Skaarups krav om, at man skal fratage disse organisationer statsstøtten, blot fordi de har den frækhed at deltage i den offentlige politiske debat.",1
"Men vores endelige mål er et dagpengesystem, hvor ingen kan falde ud, så længe de står aktivt til rådighed for arbejde eller uddannelse.",1
"Det var forslaget til vedtagelse fra Socialdemokraterne, Radikale Venstre, SF og Enhedslisten.",0
"Jeg har lyst til at bemærke i parentes, at der med den meget fluktuerende energiforsyning, der udgør en stor andel af den store mængde VE, som Danmark allerede har, vil det ikke passe ind med eksempelvis atomkraft, da det ikke er egnet til at kunne skrues op og ned for.",0
Steen Gade undervurderer Det Konservative Folkeparti.,0
Radikale Venstre vil øge midlerne til børneinstitutionerne til flere pædagoger og til uddannelse.,1
"Det er jo faktisk sådan, at når vi ser den store eksport af levende dyr, som vi gør, så betyder det altså, at vi i Danmark får fornøjelsen af gyllehørmen, mens de i andre lande får fornøjelsen af arbejdspladserne på slagterierne, og til gengæld får dyrene fornøjelsen af lange transporter.",1
Det er ikke andet end en ren succeshistorie.,0
"Det har man dog sagt, og det er det, jeg  har taget afstand fra.",0
"Det er jo ikke så tit, ministeren kan få lejlighed til at udtale sig, fordi området er blevet indskrænket osv., og derfor har ministeren så nu lejlighed til at fortælle om alle de gode ting, man vil gøre for dansk fiskeri også i fremtiden.",0
"Den offentlige sektor Mindre bureaukrati, mere kernevelfærd: Alt for meget tid bliver brugt på kontrol og papirnusseri.",0
Derfor kræver vi kvalitet og menneskelighed.,1
"Det forhindrer jo ikke, at man i konkrete sager godt kan forsøge at møde hinanden konstruktivt, men der må jeg bare konstatere, at Venstre har valgt en meget stejl tilgang.",0
"Beslutningsforslaget handler nemlig om at sige, at det skal være op til kommunerne selv at vurdere, hvornår det giver mening at sende tingene i udbud, og hvornår det ikke gør det.",0
Og som sådan kan vi jo ikke tilslutte os det.,0
Det er da et gennembrud for ytringsfriheden.,1
"Jeg kan forstå, at det ærgrer Venstres ordfører, at tiden trækker ud, og at man kan køre sådan en retssag, men det er jo altså folks ret at anlægge sag i det her land og prøve at få deres ret gennem domstolene.",1
"Det er nu, som det er, men de skal have modspil, skal  de - et ordentligt, kvalificeret dansk alternativ, både når  det gælder bøgerne, filmen, teatret, tv, radio og det hele.",1
De gamle partier har svigtet de ældre borgere.,1
"Dét skal vi udvikle og værne om, ikke spare væk.",1
"Jeg skal med det samme sige, at buejagt ikke er og aldrig har  været forbudt i Danmark.",0
"Det betyder jo, at det er blevet mindre attraktivt, også med det initiativ, at arbejde, men det er jo sådan, den her regering har valgt at prioritere mange gange.",0
"Det kræver, at vi investerer mere i området og får ansat endnu mere sundheds- og plejepersonale.",1
"Lad mig henvise til en udmærket lille artikel, der i dag  er i Politiken, skrevet af den gamle eminence i  statsadministrationen, Erik Ib Schmidt.",0
Derfor skal vi åbne vore markeder og yde bidrag til en fornuftig udvikling.,1
"Det er en stor menneskelig og økonomisk udfordring, at kun halvdelen af Danmarks borgere er i arbejde.",1
"Vi vil også gerne dyrke uafhængigheden, for selv Dansk Industri, der jo godt vil have noget privat ind og alt mulig andet i forbindelse med det der med at handle med opgaver, med ydelser og med penge, siger selv, at de er lidt beklemte ved, at uafhængigheden er sat på spil, fordi der bliver så meget salg og køb af ydelser og rekvirering af opgaver.",0
Dér kunne der sådan  set være ræson nok i at lave den faglighed.,0
"Der er kontorer, der skal flyttes rundt og sådan noget.",0
"Vi har allerede taget en række initiativer i forhold til ulovlig import af kæledyr, særlig når det kommer til hunde.",0
"Siden nytårsskiftet for et halvt år siden har der allerede været en tredobling af sager i forhold til, hvad man havde, inden østudvidelsen trådte i kraft.",0
"I de seneste årtier har udviklingen indenfor landbruget gjort driften stadig vanskeligere for de små brug og i stedet givet plads for meget store gårde, der må karakteriseres som egentlig industri.",0
"Hele analysen af ungdomsboligområdet, som jeg startede med at fortælle om, viser, at de fleste unge simpelt hen er rigtig dygtige til at begå sig på boligmarkedet og finde mange forskellige løsninger.",0
"Men i forbindelse med noget så væsentligt som at sikre, at man indarbejder ligestillingsspørgsmål, at man indarbejder spørgsmål om det kønsopdelte arbejdsmarked, og at man indarbejder de erfaringer, som indtil videre har ligget i det statsligt styrede AF-system, siger man: Nej, det er ikke interessant i det her lovforslag.",0
"Derfor må vi i EU søge mod, at hver enkelt  transportform på sigt skal betale de totale omkostninger, der  er forbundet med transportformen.",0
"Det er bare for at sige, at uanset om man tror på klimaet eller ej, er der altså mange gode grunde til at forfølge en grøn omstilling.",1
"Socialdemokratiet påstår, at den borgerlige regering er i gang med at spare op, men hr.",0
"Det kan vi jo netop gøre gennem det her forslag, ved at vi tilgodeser dem, der har orden i sagerne, dem, der har dokumentation for, at når de afgiver et tilbud, jamen så skal de også dokumentere, at de har orden i de forhold, som det her lovforslag handler om.",0
Nej til deres pligt til at holde kæft.,0
"Hvis den ordning heller ikke dur, så må SF jo tage fat i den  side.",0
"Så i forhold til det, der spørges til i forbindelse med SU, kan man jo allerede i det, min regering har lagt frem, se, at der foreslår vi nogle ændringer af SU-systemet, som ligger, efter at danskerne har haft mulighed for at stemme igen.",0
"Denne udvikling har vi fra Dansk Folkepartis side været rigtig glad for, fordi vi netop har set den som en nødvendig kulturoprustning i folkeskolen, hvis man vil bruge det ord, og det gør vi jo gerne.",0
"Men også Det Radikale Venstre vil jo gerne have, at klimatopmødet afvikles ordentligt.",0
UDSATTE BØRN OG UNGE Hvordan behandler vi de mest udsatte i vores samfund?,0
Vi ønsker en stærk grønlandsk identitet og kultur og et fællesskab mellem ligeværdige folk i rigsfællesskabet.,1
"Barnets første 1.000 dage Forskningen viser, at et barns første 1000 dage er afgørende for dets videre udvikling og trivsel.",0
"Da hun kom hjem fra sygehuset, var hun halvsidigt lammet og skulle have hjælp til alt, og derfor kom vi både om morgenen, om formiddagen, om middagen, om eftermiddagen og om natten.",0
"Jeg tror ikke, at ordføreren hørte mit spørgsmål, fordi det er gået op for mig, at Dansk Folkeparti ikke har tillid til Tyrkiet og til, at man kan lave en aftale med Tyrkiet.",0
"Og jeg vil gerne understrege, at det, jeg har været ude at sige, er, at de stramninger, som regeringen gennemførte i 2002 på familiesammenføringsområdet, inklusive 24-års-reglen, har vist sig at virke.",0
"De fleste danskere efterlader sig mindre end en halv million, når de dør.",0
"Det er sent, at andre nu også kommer i tanke om, at Danmark bør anerkende Hanoi og den provisoriske revolutionsregering.",0
"Vernersen må jo bestemme sig for, om det er det, vi  taler om, eller om han vil snakke om overslagsårene, for det  er jo en helt anden diskussion.",0
"Et er, at forslaget om kortere sagsbehandlingstid er  blevet løsrevet fra de reelle behov for en reform, der først  og fremmest handler om en forenkling af ulykkesbegrebet og  udvidet adgang til at få anerkendt erhvervssygdomme.",0
"Ja, det er selvfølgelig beklageligt, at vi i forbindelse med  vedtagelsen af lov om refusion af udgifter til uddannelse i  forbindelse med aktivering ikke fik undtaget udgiften til  specialundervisning.",1
"Ser man så på talmaterialet, mener jeg faktisk også, at man kan sige, at ungeindsatsen virker.",0
"Når strukturreformen træder i kraft med regeringens oplæg, så skal kommunen betale den fulde udgift, hver eneste krone, altså det dobbelte, i det øjeblik, man beslutter at anbringe et barn.",0
"Det er 1.000 flere lærere i folkeskolen i  forhold til, at elevtallet er steget gennemsnitligt fra 19,5  til 20 elever i klasserne.",0
"I bemærkningerne til loven  står der, at Sundhedsstyrelsen vurderer, at det vil tage 10  år, inden personalekapaciteten er tilstrækkelig, men kan vi  ikke lade det gå lidt hurtigere?",0
"Altså, fru Helle Degn sagde noget om, at  EU-udvidelsen skulle sættes ordentligt i værk, inden man  kunne ophæve sanktionerne igen.",0
Men jeg vil gerne spørge på en anden måde.,0
"Nej, det er i og for sig overhovedet ikke korrekt forstået,  men det har jeg sådan set respekt for at fru Bodil Kornbek  ikke kan have viden om, for det handler om det, vi har  beskrevet i det hyrdebrev, som vi har sendt ud til samtlige  kommuner, hvor vi har understreget, hvilke initiativer der er  sat i værk fra Undervisningsministeriets side, og også hvilke  initiativer der vil komme.",0
"Alternativet ønsker at give kommunerne friere rammer til at afprøve forskellige tiltag vel vidende, at ikke alle forsøg bliver succeser.",0
"Så inviter gerne til åbne forhandlinger, så står vi der.",0
"De trafikale trængsler i de store byer skal stoppes, og som det er blevet fremhævet af forslagsstillerne, er de mange biler en alvorlig trussel mod miljøet og mod det almindelige byliv, der har stedse sværere ved at udfolde sig.",0
"Det er denne sammentømrede blok af Socialdemokratiet, Enhedslisten, Alternativet, Radikale Venstre og SF.",0
"Hvorfor agerer ministeren smagsdommer, når hun har frataget ledige deres ret til 6 ugers selvvalgt uddannelse, som ellers kunne forbedre deres jobmuligheder?",1
"Hvad er det, der er så farligt ved en undersøgelse?",0
"Derfor er der stor  sandsynlighed for, at disse kvinder vil vælge at udstå volden  i op til 7 år, før de tør anmelde deres mand.",1
"Så jo, jeg mener stadig væk - og det er også for at  springe over til hr.",0
"Men derudover undrer det mig, at hr.",0
"Det er godt, og det kan Socialdemokratiet støtte.",0
"Jeg er også nødt til lige at italesætte Venstres ordfører i forhold til ansvarsfralæggelse, som der jo implicit er tale om i de kommentarer der.",0
"Men den statistik synes jeg altså godt kan kalde på en anden handling end den, som fru Lone Dybkjær opfordrer til, nemlig at vi forlænger ventetidsgarantien, behandlingsgarantien.",1
"Så det ansvar, der ligger lokalt, mener vi altså fungerer bedst, hvis man også giver rum til at tilpasse indsatsen.",0
"Men deres formand sagde i forbindelse med afslutningsdebatten:  »... jeg har været imod en lovændring, der ville betyde, at en dansk hjemløs, der stikker koppen eller hånden frem for at tjene en mønt til at kunne købe en kop kaffe, ville blive kriminaliseret.",1
"Langt den største del af danske børn går i folkeskolen,  og det er derfor meget vigtigt, at den danske folkeskole  udvikler sig og bestandig søger at afspejle mange af de  ændringer, der sker i det danske samfund, så de også sker i  folkeskolen.",1
Spørgsmålet om eventuel dansk fremtidig deltagelse i eurosamarbejdet vil skulle afgøres ved en folkeafstemning.,0
"Det er der tre  grunde til, og så er der et lille fjerde vedhæng.",0
"Vi tror såmænd, at der kommer endnu flere ændringer, for der er noget, der tyder på, at man ikke har været helt ude i hjørnerne, da man lavede skatteaftalen.",0
"De skal testes, de skal stoppes, de skal korrigeres, og jeg synes, vi mangler diskussionen om, hvad det så er for et børneliv, der kommer ud af det.",0
Det mener vi nemlig der er.,0
"Ja, men der er noget, som undrer mig lidt.",0
"Vi har jo at gøre med et par, der har taget stilling til, at det her vil de rigtig, rigtig gerne, det vil de rigtig gerne sammen, og de er gift med hinanden.",0
Det føler vi os forpligtet  til.,0
Og vores virksomheder skal forblive konkurrencedygtige; det ligger os Konservative meget på sinde.,0
"For det er jo  sådan, at man som aktiveret godt kan afholde ferie, og selv  om man undervejs som aktiveret så bliver rigtig parat til  arbejdsmarkedet, har man så en forståelse for, hvilket jeg  synes er rimeligt, at man skal kunne holde noget ferie.",1
"Derfor foreslår vi, at der nedsættes en  sundhedskommission.  at arbejdsmarkeds- og socialpolitikken tilrettelægges med særligt  henblik på en målrettet, individuelt tilrettelagt indsats for at sikre  alle en plads på arbejdsmarkedet.  at integration, beskæftigelse og uddannelse af flygtninge og  indvandrere skal ses som en helhed og styrkes.",1
"Så mener jeg i forhold til det spørgsmål, som både hr.",0
Er ordføreren ikke enig i det?,0
"Vi har jo tidligere sat arbejde i gang omkring temaprojekter og omkring integrerede projekter, og erfaringerne dér viser, at nu er tiden moden til at lade alle projekter blive bedømt af ét udvalg, der så sidder med en bred og samlet ekspertise vedrørende fødevaresektorens forhold.",0
"Uddannelse, opkvalificering og efteruddannelse bør derfor stå helt centralt i beskæftigelsesindsatsen, ligesom virksomhederne skal tage medansvar for efteruddannelses- og omskolingsmuligheder for deres medarbejdere.",1
"Helge Adam Møller  kommer med en ordførertale, som han gjorde her for et øjeblik  siden, så skyldes det, at den her sag er rigtig elendig for  Det Konservative Folkeparti, at der er utrolig mange af Det  Konservative Folkepartis vælgere - gudskelov - som ikke kan  forstå, at grænsekontrollen skal stryges fra den 25. marts.",1
"Det må vel rent logisk betyde, at det godt kan foregå  i sådan lidt mindre omfang.",0
Hvorfor  svarer statsministeren ikke på mit spørgsmål?,0
"Altså, det kan jeg jo ikke udelukke.",0
"Alle byggerestriktioner skal afvikles omgående, og alle udlejningsrestriktioner skal afvikles over et passende tidsrum.",0
"Og der er ikke nogen  tvivl om, at det danske brandberedskab fungerer fint og  effektivt, og at det ikke mindst skyldes, at det er baseret  på en frivillig indsats.",0
"Men det, der er vigtigt, er jo selvfølgelig i første omgang at sørge for, at man har den retssikkerhed, der er nødvendig, og har den tilstrækkeligt afgrænset, og der synes jeg, der er nogle spørgsmål, der trænger sig på i forhold til den model, der er valgt, hvor i hvert fald Advokatområdet, Retssikkerhedsfonden og Retspolitisk Forening har rejst en række kritiske spørgsmål, som jeg ikke nødvendigvis synes er voldsomt godt besvaret i høringssvaret, hvor jeg nærmest får det indtryk, at hvis man kan et navn og har hørt om en forbrydelse og kobler de to ting sammen, så kan man få udleveret stort set hvad som helst.",1
"Snyd og fiduser, der betales af befolkningen.",1
"Ifølge folkesundhedsrapporten dør der hvert år 3.400 mennesker - det er flere, end der døde den 11. september - på grund af luftforureningen i Danmark.",0
EUs økonomiske midler skal koncentreres om forsknings- og udviklingsopgaver samt om støtte for den demokratiske og økonomiske udvikling i de ikke-udviklede lande.,0
"Hvad er årsagen så til, at man går så langt ned?",0
"Tænker ordføreren, at det er sådan, man vinder over IS?",0
"Kan ordføreren så ikke også bekræfte – og det ved jeg jo at ordføreren kan, også fordi man er en del af skattereformen fra 2012 – at det, der også er usikkert ved den model, altså ikke at fremskrive i forhold til lønudviklingen, jo er, at hvis vi, hvad ingen af os ønsker, skulle komme ud i, at inflationen stiger, vil det helt sikkert være bestemte grupper, som vil mærke det allerhårdest, fordi deres løn vil være fastfrosset.",0
"Der er det klart, at det er en bil, man selv har ejet, og hvor man selv træffer beslutning om, om man her vælger at gennemføre en skrotning.",0
"Men når det nu ikke kan være  anderledes, skal jeg gerne gentage svaret, som hr.",0
"For at disse uddannelser skal blive andet end et ræs med henblik på den altafgørende eksamen, må den nuværende adgangsbegrænsning afskaffes.",1
"Dansk Folkeparti anser forbrydelser, der begås under skærpende omstændigheder, for eksempel af flere personer i ledtog, efter forudgående planlægning, under brug af magtudøvelse eller våbenbrug eller over for en person, der er forbryderen fysisk eller psykisk underlegen, for at være så alvorlige, at de skærpende omstændigheder skal tillægges større vægt end efter nuværende retspraksis.",1
Otte års målrettet indsats har båret frugt.,0
"Jeg står her med et udskrift af selve behandlingen af  lov nr. 326 af 14. maj 1997 om en støtteordning, der skal  anvendes til at yde tilskud til mindre vandværker,  enkeltindvindinger osv., der rammes af forurening, og jeg vil  til Dansk Folkepartis ordfører gerne have lov til at sige, at  der står, at Dansk Folkeparti også stemte for den oprindelige  lovgivning.",0
"Jeg ved godt, at der er mange meninger om lige præcis denne  sag, men kvinderne har selv en stor del af ansvaret.",1
Og det skal vi holde kommunerne fast på.,0
"Vi synes, at man som i den øvrige lovgivning skal give kommunerne en mulighed for at nedsætte grundskylden og ikke skrive »skal« i forhold til det med kystnedbrydning.",0
Derfor fandt forsvaret ikke grund til at fortsætte drøftelserne.,0
"Når ministeren siger det, kan jeg næsten forestille mig, at det er ment negativt.",0
I Folketinget kan vi derfor hjælpe.,0
"Rådgivning ved to instanser  Så længe den nuværende abortlov gælder, skal der indføres obligatorisk rådgivning ved to instanser (læge og socialrådgiver) for kvinder, der ønsker abort.",1
For det første har regeringen og Danske Regioner indgået en ny aftale med Lægemiddelindustriforeningen om reduktion af listepriser på sygehuslægemidler.,0
"Det er ikke en  tilslutning til en organisation, men en indlemmelse i et statsligt fællesskab, hvor forholdet mellem Danmark og dets vesttyske nabo vil være som forholdet mellem en lille lækker bid og et vældigt gab.",0
"Det er klart, at den nuværende ordning bygger på en forudsætning om, at der er en god og tæt dialog mellem forældre, kommune, dagtilbud og skole.",1
"Vi vil bidrage positivt til et globalt opgør med rovdriften på klodens ressourcer, den ekstreme globale ulighed, udemokratiske tilstande og fastlåste konflikter.",1
"Nu synes jeg, at det er lidt svært at kalde det en feberredning.",0
"Derfor beder jeg blot om, at vi lige får lov til at tænke tingene igennem, for vi fastlægger jo her en praksis.",0
"Det gælder både løsladelse, udgang og behandling, mens de er i fængsel, siger retsordfører Ole Hækkerup.",0
Det er også at sørge  for daghjem.,0
"Jeg går ud fra, at det tal er fremkommet ved, at man har taget de kommuner, hvor der er mindst undervisningstid pr. lærer, over for dem, der har mest undervisningstid.",0
