,text,label
1379,"Sådan er det jo. Alt må forandres, hvis et godt liv for os selv og vores efterkommere skal være en realistisk mulighed.[LINK]",neutral
1380,Udsigt til nye besparelser i kommunens budget,neutral
1381,"Jeg elsker, Ringberg, hvordan du simpelthen bare er pisse træt af det😂 Her og her:",positive
1382,Badeforhold for ringe FJORDAGER: - Det hele er ved at falde sammen om ørerne på os. Så markant var Fjordagerformand Louise Elkrog om bade- og omklædningsforholdene i Fjordagerhallen på årets generalforsamling i torsdags. D…,negative
1383,"Ja, og sådan vil det være. Jeg er ikke i tvivl om, at der vil være andre tidspunkter, hvor tv-kanaler vil have et større panel, men størrelse på parti er altså ikke en fuldstændig arbitrær skillelinje.",neutral
1384,"Jo, men kunne de ikke bare lade Paludan tage sin øretæver og så anholde dem der gjorde det bagefter, ligesom man gør med andre der er kronisk øretPveindbydende.",negative
1385,"Det ved jeg sgu ikke, Lars. Jeg er sikkert både dum og grim og naiv og en landsforræder. Men jeg er trods alt ikke et skvat.",negative
1386,Sådan ser det så ud når VLAK og DF satser på uddannelse i udkantsdanmark :) #dkpol,negative
1387,Afprøv intervalgang med Jerry Ritz,neutral
1388,"Jeg stemmer ikke på enhedslisten, men her har de helt ret. Jeg ønsker ikke et topstyrret parti, hvor opstillede kandidaterne og medlemmer ikke må mene noget. Det er der nok af i nogle partier, Danmark er ikke et diktatur land. Forstår slet ikke, de meninger længer nede på siden.",positive
1389,"Og det gør Lars vel også på dette spørgsmål. 1-1 men det er jo en tosset debatform fra begge sider, stærkt anført af",negative
1390,"Alle borgelige mainstream medier har jo i årevis haft faste ""Bloggere"" der skrev letforståelige tekster, der ligner artikler, om hvor farligt det er at der bor muslimer i DK. Det er der sikkert mange der er hoppet på. Når nu det stod i ellers troværdige #dkmedier",negative
1391,"🗣️ ""Jeg plejer bare at sparke og lade mit ben tale for sig selv"" 🏈🇩🇰

Hør fra vores nyeste dansker i NFL, Phillip Andersen 👏👏 #nfldk",positive
1392,"Det er komisk, hvordan voksne mennesker bliver ved med at snakke om at paludan koster samfundet penge. Det er sgu de satans udlændinge der ikke ønsker at følge dansk lov. Om de bliver provokeret eller ej er jeg ligeglad med. Det bliver jeg også, jeg smadrer dog ikke en bydel",negative
1393,"Foreningen Far har bedt #civilstyrelsen direktør undersøge, hvorfor Foreningen Far ikke anerkendes som retshjælpsinstitution, mens Danner, Mødrehjælpen og Dansk Kvindesamfund gør. Det er lige lovlig absurd! #dkpol #dkmedier #dkpolitik #Danmark",negative
1394,"Der venter et stort opgør mellem de tidligere holdkammerater, Gaviria og Viviani, på morgendagens etape i Tirreno-Adriatico. Læs vores store optakt.

[LINK]",neutral
1395,"Uha, nu sætter du min Bundesliga-viden på prøve. Jeg har kun set dem, når de har spillet europæisk. Men jo, der er det i hvert fald mest Werner, der er den bevægelige af de to, mens Yussuf befinder sig mest centralt.",neutral
1396,"Ledigheden er nu steget to måneder i træk. Det er for tidligt at sige, om global vækstnedgang nu kommer til DK arbejdsmarked. Der er heldigvis svage tegn på bedring i de globale konjunkturer. #dkøko #dkbiz #dkpol",positive
1397,Lundbeck jagter ny stor investering i dansk selskab,negative
1398,"🗣 | Bruus: 5-0 er overbevisende og giver selvtillid

❝ Nykøbing er et svært sted at spille. Det gør en 5-0-sejr endnu mere overbevisende og giver selvtillid før to vigtige kampe ❞

Så kort og præcist kan søndagens flotte sejr beskrives! 💪",positive
1399,"Nåhh ja 
Mente det nok 🤔",positive
1400,"Problemet er, at hvis de kan få noget så simpelt som en ny version af en protokol, så galt i halsen. Hvor galt går det så ikke med mere komplekse ting? Ting som vi heller ikke selv forstår dybden af?",neutral
1401,Verdo bøjer sig: Betaler 235 mio. kr. til sine varmekunder,positive
1402,"Ville ønske jeg kunne sige, at det var en del af et væddemål, at jeg skulle bruge 1 time+ i Føtex med gylpen åben.. 🤡 #cirkuseråben",positive
1403,Vi kom i luften klokken syv.,neutral
1404,"“Problemet” er at DBU ikke aner hvordan de skal agerer. Det er første gang at de reelt skal tage hensyn til den her problematik og nu famler de i blinde. Der kommer til at kunne blive skudt bøder til højre og venstre, desværre.",negative
1405,Hahah er så enig. Forøvrig misunnelig på de som ikke har sett det😪,positive
1406,"Men højre og venstre er jo bare ord, ved ikke om de har nogle fast definition, så du kan jo altid lave den argumentering om alt politik, er det virkelig højre at hade indvandre? er det virkelig venstre at være social? sådan kan man jo gøre med alt 😂",neutral
1407,🌼🚲🏨 #forår #spring #blomster #flowers #bikes #hotel #dangleterre #delditkbh #kongensnytorv #copenhagen #denmark 🇩🇰 @ Kongens Nytorv,positive
1408,"Tja, der kan være en mulighed i at tage direkte kontakt til regionsråd og kommunalbestyrelse - altså medlemmerne. I så fald skal det nok gøres tydligt, hvad der ønskes - hvilket resultat man vil opnå. Lyder forfærdeligt, men twitter er ikke det bedste sted til sagsbehandling.",negative
1409,Jeg er godt tilfreds med mit. Bare sørg for at sætte penge ind på det inden månedens udgang,neutral
1410,RT @USER: ATENCIÓN bajo todo pronóstico Carles Puigdemont toma el primer puesto con un 85%,neutral
1411,Se Enhedslistens forslag her: #dkpol #arbejde,neutral
1412,En ny regering bør revidere budgetloven. Borgene bliver snydt når kommunerne kunne have brugt 23 mia kr mere på velfærd fra 2011-2018 #dkpol læs👇,negative
1413,"Jamen det er da mig - men det er da kun dejligt, at politik ikke fylder alt for meget ude i virksomhederne.",positive
1414,"Det kræver EU skrinlægger Endel punkter i deres fundament. De lagde en strategi i 1946/52. Det er Pan Europa delen og mængder med traktater.
Folk sagde ja til handels Union. Det er hvad borgerne er blevet fortalt det er.Derfor skal de i såfald tilbage til EF, skippe resten.#dkpol",negative
1415,"Nogen gør altså hvad de kan, for at skaffe sig så mange fjender som muligt, blot for at få lidt omtale i pressen. #dkpol",negative
1416,TDC køber endnu et mobilselskab,neutral
1417,"Leg du bare på den, din politik passer til, de radikale. Du lægger mere vægt på konvention, der tillader barnebrude, mens Støjberg vægter barnets tarv højere. Det er dansk lov og skal holdes. Barnebrude er ikke #dkpol",negative
1418,"Det samme er forsvar for den udlændingepolitik, der er blevet ført i dette land i de sidste 36 år, og som har ført til de massive problemer vi nu ser.",negative
1419,Så er der jo fremtids sikret. Når man ser hvad der sker på vestkysten nemlig ikke en skid så kan jeg godt se hvorfor det bliver gjort. For der må da ikke kystsikres før det er for sent. Så jeg smiler bare.,negative
1420,"Sprittens forvandling: Se hvilke arkitektfirmaer, der er med i opløbet
[LINK]",positive
1421,Lægeformand bifalder øget tilgang af yngre læger,positive
1422,Frederik Søgaard leverede et stærkt underholdende moment undervejs i DM-finalen! #baddk #badminton,positive
1423,"Du har ret. Men jeg leder ikke efter forklaringen på, hvorfor for han stopper. Jeg leder efter forklaringen på, hvorfor vi ikke får forklaringen.",neutral
1424,Folket er tabt. #dkpol,negative
1425,"Gælder det også miljøkrav, så færre vil dø af forureningen fra dem?
#GroentValg",negative
1426,"🇩🇰 #Superliga
Grupo 1 Descenso
29º Fecha
40'
#Sonderjyske 0 - #Aarhus 1 (40' Mortensen)

🏟️ Sydbank Park, Haderslev",neutral
1427,Danmark genvinder EM-guld i badminton for blandede hold,positive
1428,"Tror faktisk der er en hel del fodboldfans i hele DK, der passer på den beskrivelse. Måske ligefrem et par hviiie’ også...? Kudos til VF for at stikke hul - mon ikke det bliver forårets tema? Og DBU kommer til at følge op med et par trusler osv. osv... #Sldk",positive
1429,"En kvinde kan sagtens være maskulin og stadig fremstå som kvinde🙂 men det er jo netop DET, som Mette Frederiksen (og andre kvinder med magt) ofte forsøger at undgå - at fremstå som kvinder. Fordi normen er, at det maskuline fremstår mere troværdigt og slagkraftigt.",negative
1430,FHK-kæmpe skal ikke med i ligaen: Får ikke forlænget sin aftale,neutral
1431,"Vi fik fejlagtigt skrevet, at Brøndbys servere gik ned under billetsalget, men det er retteligt serverne hos DBU’s billetudbyder. Vi beklager fejlen.",neutral
1432,"Naturen, det billige skidt!",negative
1433,Selvfølgelig kan differentieret pensionsalder lade sig gøre. Lyt til sagkundskaben: #dkpol,positive
1434,"- En bilist havde taget sin nummerplade af og lagt den ind i bilen sammen med amfetamin og anabolske steroider.
#nyheder til #slagelse",neutral
1435,"Det er meget få der ""hader"" indvandrere. Der er derimod mange der måbende ser hvor hadefulde og primitivt og ødelæggende MUFAI'er opfører sig. 
Og det siger folk nu i stigende grad fra overfor. Og det er sund fornuft og rationel tankegang. Gæstfriheden er opbrugt. Nok er nok.",negative
1436,"Aboubakar Keita er i øvrigt begyndt at spille nede i Belgien. Godt 300 minutter siden slut-marts. Men mon ikke det er too little, too late for Ståle.",neutral
1437,"Tillykke! ([LINK], hvor du får tingene at vide, før du selv er klar over det..)",negative
1438,26 personer ejer det samme som jordens fattigste halvdel,negative
1439,Så så. Det er et folkeligt stadion 😉,positive
1440,".@USER ligner et parti der leger kejserens nye klæder … når det kommer til stykket er de nøgne, intet indhold #dkpol",negative
1441,"Finanstilsynet brød i flere tilfælde EU-loven i hvidvasksagen, konkluderede Den Europæiske Bankmyndigheds undersøgelseskomité. Men EBA’s bestyrelse droppede sagen efter afstemning, hvor tilsynets topchef selv deltog.",neutral
1442,Online Angst Kursus. Prøv gratis. Ingen binding. Ingen kreditkort. Gå til → #angst #stress #denmark,neutral
1443,"Synes ikke (hvertfald for eget vedkommende) det handler om en stikpille, jeg er bare kritisk over for en (helt subjektivt postuleret) kedelig spillestil, hvor Åge ikke udnytter de dygtige spillere vi rent faktisk har i DK. Jeg ville elske at få den eufori tilbage jeg havde førhen",negative
1444,Andreas Højsleth kåret til 13. bedste CS-spiller i verden,neutral
1445,Med en hel masse hjælp fra voldelige optøjer.,negative
1446,"Så er der ny Facebook-side til min nye forretning i Liseleje - og ny partner til mig! &lt;3

Vi bliver så glade for likes, så giv gerne en tommel og del det glade budskab!

TAK!",positive
1447,Har du mon læst det nyeste Altinget:magasin? Her er fx lidt om #ernæring #dksund,positive
1448,RT @USER: Stenhårdt Gini! 💥 #lfc #carliv #pldk,positive
1449,Tænk du går så meget op i at støtte løgne men det siger jo mere om dig end lærerne og eleverne.,negative
1450,"Jeg er hverken enig eller uenig i dine betragtninger. Mine holdninger er også ret ligegyldige. Problemet, som jeg ser det, er, at vi desværre ikke kan konkludere noget, fordi vores modeller er problematiske.",negative
1451,"Hej jeg hedder Nanna. Jeg har haft depression og angst i rigtigt mange år, men kom først i medicinsk behandling her i efteråret. Det har været et vidunderligt skridt mod en normal hverdag og jeg er glad for at jeg fik samlet modet til at søge hjælp. #brydtabuet",positive
1452,"Lidt skørt hvis AGF klarer sig videre imod AaB, og SøE klarer sig videre imod Randers, at AGF og SøE så skal mødes for 5. og 6. gang i sæsonen. De kunne have mødt hinanden i pokalen også for at nå de maksimum 7 der kan lade sig gøre. Men 6 vil stadig være SL-rekord #sldk",neutral
1453,"Mht. kildekritik: det afgørende er den første time, de allerførste ""sensationelle"" historier. De er baseret på partsindlæg, men de når øjeblikkeligt ud til +1 mill. mennesker.
Alle detaljerne, der kommer senere, med højere kvalitet, kan ikke slette det første indtryk
#dkmedier",negative
1454,"Ja det står uafgjort i et ræs mod bunden mellem og .
Jeg br*Kier mig....",negative
1455,Advice bekræfter hemmeligt samarbejde med Falck mod Bios: »Vi beklager det dybt«,neutral
1456,"Ah, selvfølgelig. Han var hæs, og lyden var mærkelig.",negative
1457,"""Nordeas Vesterport-filial har gennem mere end et årti været centrum for hundredvis af skattelyselskaber og skuffeselskaber, som har ageret midterstation i mistænkelige transaktioner for hundredvis af millioner.""

Berlingskes Stefan Singh Kailay skriver.

[LINK]",negative
1458,"I skriver at I har ""kigget dybt i statistikkerne"", men så vidt jeg kan se har I slet ikke kigget på dommerne. AaB og FCK har vel forskellige dommere i løbet af sæsonen. Jo større hold, jo bedre dommer. Og er det ikke sådan at de gode dommere er bedre til at ""styre"" kampene?",negative
1459,Det er en del af planen:),positive
1460,"“La fe es la constancia de las cosas que se esperan y 
la comprobación de los hechos que no se ven” (Heb.11:1).

🌷 Esperar viendo como real lo invisible.
Los ojos de Fe pueden ver donde la mayoría no puede.
Es confianza amar u obedecer al Salvador a quien no hemos visto 🌷",positive
1461,- der jo aldrig har været specielt kendt for andet end begrænset IQ undtagen når det gælder flyspotting.....,negative
1462,Er Uffe ved at sælge ud som LA gjorde ved at gå i regering. Det bliver “dyrt” for patienterne og for Uffe til valget.#dkpol #ligevilkårforalle #delrigdomogviden,negative
1463,"Med andre ord reglerne i Danmark er for rigide for agile køretøjer. Et eksempel: I Sverige er reglerne for cykler, løbehjul, skateboards mv. (vist nok) de samme, og der må de f.eks. køre på vejen - selvom der er cykelsti - hvis det vurderes som fornuftigt.",negative
1464,"“Hvad ville I gøre, hvis de frivillige gik hjem i morgen?”🤷🏼‍♂️ Lynge Jacobsen inspirerer hele idrætten, NGO’er og politikere på #idrætstopmøde til hvordan flytter folk fra bænken til banen, når det gælder #beskæftigelse #integration #EnDelafNogetStørre ⚽️",neutral
1465,"Italien, EM, Salvini: ""Vi udvider familien og vi ønsker at vinde"". Men det er en ægte løgn, fordi du ikke er klar over, at du har accepteret krænkelserne for at rejse til fattige mennesker Euro 1, 2 og 3. Du er forbrydelser, bortset fra respektfulde.",negative
1466,"Har lige læst, at det er nær umuligt at slukke branden i Notre Dame. Det er ikke til at bære. Jeg beder om et mirakel🙏. #notredameonfire #notredame",negative
1467,"det er jeg glad for at høre! hm, må lige overveje.",positive
1468,Læseværdig artikel det er værd at reflektere lidt over: Regnearksledelse har smadret vores system #dkpol,positive
1469,"Kalder alle Broncos-fans. 

Drew Lock har bestemt sine svagheder, men selvtillid og gå-på-mod er ikke iblandt dem! 

Han glæder sig til at lære fra og konkurrere mod Joe Flacco og virker ekstremt opsat på at vise, han skulle have været et førsterundevalg #nfldk #gulklud #NFLDraft",positive
1470,Jeg synes stadig at pandaerne skulle have heddet Fiat og Peter,neutral
1471,Du ved godt det er længe siden det blev meldt ud at resultatet ikke er lig med det som var hensigten. Derfor kan der laves meget om.,neutral
1472,5-2 Hamburger SV-FC Midtjylland! '90: Mål til Hamburger SV,neutral
1473,"Rising Festival klar med kunstnere Rising Festival, der bliver afviklet 7. og 8. juni på Benmel i Nexø, er klar med det fulde program for festivallen, hvor kun nye kunstnere spiller.",positive
1474,"Jaa, det glæder jeg mig også til! Det er en luksus at have så gode folk omkring sig 👏",positive
1475,Præcis. Det er ikke til at holde ud!! :((( Så hårdt bør ingen rammes! Så ked af det :((,negative
1476,"Essensen er vel i bund og grund ikke om nogle bliver stødt eller ej, sådan som jeg forstår det Fischer siger, så er der vel bare: det er normalt at være homo, og derfor er det ikke noget man kan bruge som skældsord, så må de istedet råbe idiot eller fjols og så er alle glade?",negative
1477,"Min kronik i dag 24 april 2019 : ""Er borgerinddragelse blevet politisk avantgarde ?"" Kan læses for ikke abonnenter af Politiken her:",neutral
1478,"Er helt enig. Går faktisk lidt og overvejer om man skulle begynde at bruge det mere som Instagram, altså ip med feriebilleder og billeder af mad osv!! Og er kun glad for at støtte dig 🥰 #støtvillumsen",positive
1479,Enig! Jeg kan ikke finde én eneste markspiller der gjorde det over middel i dag. Jeg er decideret i chok!,negative
1480,"DJMK, Dansk Journalistforbund Medier og Kommunikaion er vel oplagt? Det kan også stå for Drives af Journalisters Massive Kontigentbidrag. Men det er lidt tystys.😅",neutral
1481,Kan se Sofie er stedfortrædende leder. Er det fordi Morten er ude at svømme. 😉,positive
1482,Populaert eller ej...farligt naar politikere lukker medier de ikke kan lide..saa er vi paa vej mod bogbraendinger...DF handler som vanligt helt uden moralsk kompas. #dkpol,negative
1483,"Jeg er meget spændt på det her! I fremtiden går vi bredt på esport, men vi fortsætter med at have CS højest på dagsordnen. Glæder mig til at blive klogere på FIFA, LOL og alt det andet, der er på vej!",positive
1484,"Det virker til, at rammerne i Fredericia er ligaklar",positive
1485,Det eneste der interesserer dem i mediernebranchen er hvad de kan stoppe i lommen og alt muligt andet interesserer dem overhovedet ikke,negative
1486,"Martin Henriksen igen, igen, igen - tillader mig at holde gryden med hans udtalelser i kog...
Burde simre dagligt 😡
#dkpol #dkmedier",negative
1487,Politiken havde en fremragende artikel om det for nogle år siden. [LINK]»Den-helt-korte-version-er-at-vi-bare-trænede-meget-meget-mere-end-de-gør-i-dag«,positive
1488,"Lan og deres WLAN kan bindes sammen, med samme regler. Men så kræver det også at de er kablet til DET VLAN 😄 altså nok bedre/dyrere switch end nu",positive
1489,"En undtagelse kunne være hvis vi mødte dem i en evt. finale, men sikkert er det jeg så var væk fra “festen” så snart der var fløjtet af.",neutral
1490,Ja men de har skrevet under på FN's for det er en forudsætning for at kunne blive medlem af FN.,neutral
1491,"Jo, det kunne jo starte med at de etablerede partier alle klart tilkendegiver, at manden ikke har en chance for indflydelse. Lige nu er meldingen fra jer, at I ikke vil udelukke noget... God 4. maj!",negative
1492,Ny stor TV2-serie foregår i Nordjylland,neutral
1493,"Tankevækkende at ""ændringer i #Fingerplanen kan gennemføres af den siddende regering uden at skulle finde opbakning til det i Folketinget"" - det er store, langvarige aftryk der sker her i alt for stor hast. #kbhpol #dkpol",negative
1494,Schweizisk scoring sikrede Gladbach-sejr,positive
1495,"Oplagt mulighed for at forbedre og sænke prisen på kollektiv trafik. Når jeg snakker med folk som ved noget om veje så siger de hver gang et nyt spor bliver åbnet fyldes det op asap.

×Vi har brug for et værdigt og attraktivt alternativ til bilen #dkpol #dktrp #dkmedier #dkgreen",negative
1496,Brøndbynyt: De sidste 2 timer har vi fundet 1 nyheder til dig. Find dem på #sldk #brøndby,neutral
1497,"Medmindre KTD ender med at nikke ja til den finansiering, som S har smidt på bordet.",neutral
1498,Det har jeg så ikke nej. Virkeligt skuffende. I kunne jo have checket min efterlysning som jeg oprettede for nyeligt inden i returnerede.,negative
1499,"Jeg kender hende ikke godt nok. Jeg er ret ligeglad med, HVAD hun har ytret sig om. Det er ytringsfrihed at give den gas. Jeg synes derimod online chikane er et ekstremt problem. Det ødelægger folks lyst til at deltage i debat og politiet gør ikke nok ved anmeldelserne.",negative
1500,"“Vi skriver altså *indsæt årstal*” har virkelig aldrig været noget særlig godt argument - med mindre diskutionen er, hvilken dato der skal stå i højre hjørne af et dokument. Og han har jo ret. Det hører ingen steder hjemme! Men sgu da ikke fordi vi skriver 2019.",negative
1501,Forsker: Udvisket arbejderklasse gør alle partier til arbejderpartier,neutral
1502,“Den Korte Avis er ikke vendt tilbage torsdag efter Politikens henvendelse på telefon og mail. Ved redaktionens slutning lå de nævnte kommentarer fortsat på netavisen. “ .......,neutral
1503,Antallet af danskere med lynhurtigt bredbånd eksploderer,neutral
1504,Ikke ombestemt ... Fundet en billigere løsning - omfartsvejen kommer stadig - bare kun til 80 mio kr. Det er stadig for 80 mio kr tåbeligheder,negative
1505,"Nu har jeg beklaget mig i flere måneder over, at det folketingsvalg aldrig kom. I dag vil jeg dog sige, at jeg sender en meget kærlig tanke til Løkke-far, hvis han holder sig fra knappen. Ellers skal jeg udføre mit arbejde fra tønden 😂💩 

Don’t do it!! Plz! #vigtigviden",negative
1506,Et kæmpe tab for dækningen og kontrollen med dansk politik og danske myndigheder - øv👎 Respekt for beslutningen men hvorfor ikke tage handsken op og modbevise skepsis?,negative
1507,"De nævner at han holder formen ved lige i Viborg, men at en prøvetræning i AGF skulle være planen. Det er dog ikke faldet helt på plads endnu.",positive
1508,Hvorfor investerer vi i samtlige firmaer nævnt i Facing Finances Dirty Profits Report?,neutral
1509,Hvem havde set den komme 😂,positive
1510,"Enig med . Den blir man klogere af at læse. Og det ville være dejligt, hvis vi kunne undgå én af to konklusioner: “Det blir meget værre med Sundhedsreformen” eller “Det blir meget bedre med Sundhedsreformen”.",positive
1511,"7 ud af 9 danske nyhedsmedier har mere end dobbelt så mange negative som positive Facebook-opdateringer om #MeToo. Det skader debatten, skriver lektor fra på #dkmedier #dkvid",neutral
1512,Der er velfærd i udenlandske kolleger. Rigtig meget af det!,positive
1513,"Bo Henriksen synes, det er helt fair, at der nu - for en ellers sjælden gangs skyld - også bliver sat spørgsmålstegn ved hans position:
#sldk #achorsens
[LINK]",neutral
1514,"Vi kan godt være stolt over i F.C. København at have en spiller som Viktor Fischer der virkelig tør at stå frem. Det er ikke mange mennesker der er ligesom Viktor, det kan vi alle sammen blive enige om, men han tør at stå frem og...",positive
1515,"Du har en holdning mod 4 timers SoMe uanfægtet hvad tiden bruges på, som også påpeger. Den logiske slutning er den samme som at stemme for et vildsvinehegn, fordi man har en ""holdning"" til at det virker.",negative
1516,"Det tror jeg nu godt at man kunne få en længere debat omkring, hvem det egentlig er han mener her. Han får et konkret spørsmål, men bruger et generaliserende sprog i hans svar.....

Hvad han egentlig mener, er der nok ikke mange der er i tvivl om.",negative
1517,Nu er det jo svært ikke at gøre hr. Dahl vred. Det er jo næsten for nemt. Man kan nøjes med at bruge ordet demokrati. Glæder os til valget,negative
1518,Regeringen afsætter millioner til bedre uddannelse af pædagoger #dkpol #uddpol,positive
1519,"Legekæden: Hvis ikke folk bruger os, så kan det være os, der må lukke næste gang (Dette er en plus-artikel)",negative
1520,Det er en reference til en meme – 8chan og andre bruger ham efterhånden som en ironisk joke,negative
1521,"""Vi fører en fast og fair udlændingepolitik.""
- Så hvorfor er Mint ikke i Danmark?
- Hvorfor er der danskere, som ikke kan bo i deres hjemland med deres udenlandske ægtefælle eller bonus barn?
- Hvorfor lider børnene på Sjælsmark?

Hvor i består det fair i jeres politik?
#dkpol",negative
1522,For mig var det Google Ads på diverse mediers sider,neutral
1523,"de fleste forskere har aldrig undret sig over,hvorfor det er müslim",neutral
1524,"Nordea vil tippe Aarhus Kommune om mulige sociale bedragere blandt bankkunderne.
[LINK]",neutral
1525,Men det var jo ret sjovt :) som ikke er ond mod nogle enkelt personer overhoved ...,negative
1526,"Fake news i mainstream medier er forbudt! 

Mainstream medier må faktisk ikke lyve. Der er desværre alt for mange, der synes det er ok, at fake news DR og fake news TV2 er propagandakanaler for magthaverne og at de laver...",negative
1527,RT @USER: Spilforslag: Curtis Millender - Belal Muhammad: 1 #betxpert #betdk #pldk,neutral
1528,Forelskede Conte: Bliver Roma-træner en dag #serieadk #roma,positive
1529,Når man er på besøg på en anden afdeling af ens virksomhed og kollegerne der behandler en som en spændende ny livsform og med stor respekt. Det er sgu sjovt :-D #arbejde #menneskerersjove #tillidsvalgt #hygge,positive
1530,"Det er forskerne, der kritiserer dit ministerium for at politisere. Læs dog artiklen, mand",negative
1531,Du kan sende mig en besked via Messenger👍🏻,positive
1532,Første håndtryk mellem Kim Jong-un og Putin,neutral
1533,Fortalerne for en stram udlændingepolitik kan takke sig selv for Rasmus Paludan. Hver gang man rykker hegnspælene mod højre udviser man kredsen. Vildt at Pernille Vermund nu fremstår fornuftig 🙄 #dkpol,negative
1534,Islamisme og islamistiske ekstremister er nazisme. En enkelt google søgning og lidt læsestof vil se mange ligheder mellem ekstremist islamisme og nazismen. Rigtig skræmmende. Endnu mere skræmmende at ingen ved det eller tør se det i øjnene og bare bukker under.,negative
1535,"Jeg tog det første semester på uddannelsen, vi var fem studerende på holdet, måske forstår jeg godt at det ikke kan betale sig. Desværre.",negative
1536,Utilfredse kunder og forsinkelser: Bornholmerfærgens nye ejer får kæmpe bøde på 1.5 mio. kr.,neutral
1537,"Det mener jeg er en forsimpling. Det er indlysende, at der altid/som regel vil være gråzoner ved enhver magtanvendelse såvel interpersonel, statens voldsmonopol og mellemstatslig. At det kan være kompliceret er ikke noget argument for at se bort fra jura. /1",neutral
1538,Det bedste ved at Radio 24syv lukker er at Frederik Cilius bliver arbejdsløs. Det fortjener han.,negative
1539,VIDEO: Nordkorea afviser Trumps forklaring om sammenbrud,neutral
1540,"Men det betyder ikke, at medierne skal overtage et så politiseret udtryk i deres historier, før det er 100 % sikkert, at angrebet kan defineres som terrorisme eller overhovedet. Uanset farven på forbryderne. Det vigtige er, at man fortæller, hvad der er sket.",neutral
1541,"RT @USER: Kære fodboldverden. Jeg tilbyder dig denne helt gratis:

The Gunnars
#MUFC",positive
1542,"Men hvis, der er tale om en toer , så kan jeg ikke være i mig selv",negative
1543,"Vi skal passe på vores decentrale uddannelser, siger Mette Frederiksen fra på årsmøde: En lærerudd på universitet vil ramme lokale lærerudd - der skal være lærerudd i hele landet. Læs vores syn på kommission om lærerudd #uddpol #dkprovins",neutral
1544,"Dyk ned i ny politisk aftale, som både styrker tilsynet med de frie skoler, skærper krav om donationer og giver skolerne mulighed for at lave afdelinger:
[LINK]
@USER #uddpol #skolechat",neutral
1545,Dom i kæmpe svindelsag: Hesalight-stifter skal syv år i fængsel #dkbiz,neutral
1546,Men forstår nu godt frustrationen - men hold op hvor er der sjældent dommerens skyld man taber. Det er meget meget ofte ens egen skyld. Men det er så dejligt at skyde skylden på noget andet - hvad er det man kalder det @USER?,negative
1547,"Pointen er jo ikke hvad der gik galt. Men at der ikke er noget som minder engagement, identifikation. Ikke med DF som sådan, men med de vælgere som føler sig svigtet - 6,3 pct af vælgerne....og god podcast!",positive
1548,"🎧 🇲🇦🇩🇰Ny podcast: Danmarks ambassadør i Marokko, Nikolaj Harris, fortæller om Marokkos aktive udenrigs- og sikkerhedspolitik og om landets altoverskyggende prioritet - nemlig kontrollen over det omstridte område, Vestsahara #dkpol #podcastdk #dkmedier 👉
[LINK]",neutral
1549,"Ja, dem ses der alt for mange af, hvilket også viser, hvor forvirret henholdsvis kynisk buksetisser #dkmedier er.",negative
1550,"""Antallet af børn og unge med psykiatriske diagnoser er eksploderet gennem det seneste årti. I dag har 45.500 under 18 år papir på, at de er psykisk syge"" Sind
#psykiatri #sundhedsreform #FV19
@USER @USER
@USER
[LINK]",negative
1551,"Patienterne venter - kan det være anderledes? Ja! På #patient19 deler erfaringer fra #sikkertopflow. Målet er bedre #patientsikkerhed, reduktion af aflysninger og bedre OPflow. Læs blog om #sikkertflow af ➤",positive
1552,"DF freder fortsat Inger Støjberg. I Dansk Folkeparti kan vi ganske enkelt ikke hidse os op over det, siger Martin Henriksen til Ritzau. MEN I skal hidse jer op. En minister overholder muligvis ikke landets love!!!!! Enig eller uenig i beslutningerne så er love love også i Danmark",negative
1553,"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",neutral
1554,"Man kan sige grimme ting om Enhedslisten, men ikke at at partiet er dumt, Morten Østergaard ønskede en debat om indvandrere for at styrke sit eget parti + fordi han er ligeglad med det sociale i Danmark og mener at udlændinge er vigtigere end danskeres velfærd.",negative
1555,Jeg er ikke enig i at det er en skalle - men hvis Brøndby igen skal straffes for at have flere kamera og værter som tager alt op - må det snart være på tide at klubben kun ønsker sig fredag kl 20.00 kampe.,negative
1556,For at citere nummer 1 på hitlisten over højrepopulistiske stråmænd: Du skal ikke knægte min ytringsfrihed!,positive
1557,"ja, det mente John jo naturligvis ikke, fordi han er som sagt ligeglad med cyklingen og alle andre sportsgrene (Muligvis ikke fodbold og håndbold), men alt andet der skal han bare skabe opmærksomhed og dækningen skal være så billig som muligt og ja kvaliteten bliver jo derefter.",negative
1558,Misser Kristendemokraterne spærregrænsen kan de komme ind med et vestjysk kredsmandat eller regel om skæv geografisk opbakning. #Besserwisserne #dkpol,neutral
1559,I København er der allerede hængt B plakater op på Nørrebro- men det er jo nok lovlig når det er B der gør det! De overholder jo altid loven!,negative
1560,"Musikken siger mig ikke så meget - men wow, de ser fjollede ud. 😁 Men sejt, at de er så unge og klarer sig så godt.",positive
1561,Mindst 20 aflyste afgange: Letbaneproblemer fortsætter torsdag,neutral
1562,Her til aften nævner #DdR stadig ikke venstrefløjens voldsbøller og Allahs sønner med et eneste ord #dkpol #dkmedier #rasmuspaludan,negative
